Gradient Profiler Text Data File: 4.24.140128_samp4.csv
Date: 2014-01-28
Time: 18:11:47

User: MK
Experiment name: 4.24.140128
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: 11 10.0% to 50.0% w/v
Time: 3
w2t: 1 x 10^0
Sample Volume: 0.9 ml
Number of Tubes: 6
Volume per mm: 0.143 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: Event Mark Delay
UV Wavelength: 254 nm
Samples / sec: 12 Hz
EM1 Speed: 0.20 mm/sec
Distance: 72.00 mm
Number: 1
Dead Volume: 0.241868 ml; Distance due to Dead Volume: 1.69 mm
Total Distance: 72.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
67.36, 0.143847, , 
67.38, 0.143823, , 
67.39, 0.143665, , 
67.41, 0.143253, , 
67.43, 0.142725, , 
67.44, 0.142440, , 
67.46, 0.142301, , 
67.48, 0.141948, , 
67.49, 0.141825, , 
67.51, 0.141924, , 
67.53, 0.142083, , 
67.54, 0.142091, , 
67.56, 0.141845, , 
67.58, 0.141337, , 
67.59, 0.140866, , 
67.61, 0.140798, , 
67.63, 0.140798, , 
67.64, 0.140659, , 
67.66, 0.140457, , 
67.68, 0.140287, , 
67.69, 0.139930, , 
67.71, 0.139748, , 
67.73, 0.139625, , 
67.74, 0.139577, , 
67.76, 0.139605, , 
67.78, 0.139617, , 
67.79, 0.139252, , 
67.81, 0.138570, , 
67.83, 0.138415, , 
67.84, 0.138471, , 
67.86, 0.138574, , 
67.88, 0.138514, , 
67.89, 0.138280, , 
67.91, 0.137932, , 
67.93, 0.137587, , 
67.94, 0.137559, , 
67.96, 0.137472, , 
67.98, 0.137309, , 
67.99, 0.137277, , 
68.01, 0.137265, , 
68.03, 0.137004, , 
68.04, 0.136516, , 
68.06, 0.136302, , 
68.08, 0.136377, , 
68.09, 0.136441, , 
68.11, 0.136250, , 
68.13, 0.135902, , 
68.14, 0.135604, , 
68.16, 0.135362, , 
68.18, 0.135398, , 
68.19, 0.135374, , 
68.21, 0.135105, , 
68.23, 0.134875, , 
68.24, 0.134807, , 
68.26, 0.134609, , 
68.28, 0.134098, , 
68.29, 0.133737, , 
68.31, 0.133562, , 
68.33, 0.133384, , 
68.34, 0.133166, , 
68.36, 0.132853, , 
68.38, 0.132297, , 
68.39, 0.131830, , 
68.41, 0.131679, , 
68.43, 0.131326, , 
68.45, 0.130854, , 
68.46, 0.130577, , 
68.48, 0.130509, , 
68.49, 0.130109, , 
68.51, 0.129819, , 
68.53, 0.129494, , 
68.54, 0.129288, , 
68.56, 0.129233, , 
68.58, 0.129149, , 
68.59, 0.128670, , 
68.61, 0.127877, , 
68.63, 0.127547, , 
68.64, 0.127464, , 
68.66, 0.127440, , 
68.68, 0.127218, , 
68.69, 0.126818, , 
68.71, 0.126441, , 
68.73, 0.126037, , 
68.74, 0.125835, , 
68.76, 0.125589, , 
68.78, 0.125315, , 
68.79, 0.125228, , 
68.81, 0.125200, , 
68.83, 0.124843, , 
68.85, 0.124134, , 
68.86, 0.123912, , 
68.88, 0.123935, , 
68.89, 0.124042, , 
68.91, 0.123924, , 
68.93, 0.123543, , 
68.94, 0.123127, , 
68.96, 0.122698, , 
68.98, 0.122706, , 
68.99, 0.122667, , 
69.01, 0.122453, , 
69.03, 0.122314, , 
69.04, 0.122282, , 
69.06, 0.122080, , 
69.08, 0.121616, , 
69.09, 0.121453, , 
69.11, 0.121406, , 
69.13, 0.121426, , 
69.14, 0.121406, , 
69.16, 0.121247, , 
69.18, 0.120767, , 
69.19, 0.120411, , 
69.21, 0.120490, , 
69.23, 0.120474, , 
69.25, 0.120248, , 
69.26, 0.120085, , 
69.28, 0.120058, , 
69.29, 0.119923, , 
69.31, 0.119867, , 
69.33, 0.119760, , 
69.34, 0.119669, , 
69.36, 0.119717, , 
69.38, 0.119796, , 
69.39, 0.119522, , 
69.41, 0.118884, , 
69.43, 0.118551, , 
69.44, 0.118575, , 
69.46, 0.118785, , 
69.48, 0.118932, , 
69.49, 0.118948, , 
69.51, 0.118789, , 
69.53, 0.118579, , 
69.54, 0.118591, , 
69.56, 0.118559, , 
69.58, 0.118500, , 
69.59, 0.118583, , 
69.61, 0.118559, , 
69.63, 0.117996, , 
69.64, 0.117342, , 
69.66, 0.117346, , 
69.68, 0.117683, , 
69.69, 0.117964, , 
69.71, 0.117988, , 
69.73, 0.117865, , 
69.74, 0.117627, , 
69.76, 0.117397, , 
69.78, 0.117429, , 
69.79, 0.117330, , 
69.81, 0.117080, , 
69.83, 0.116842, , 
69.84, 0.116890, , 
69.86, 0.116854, , 
69.88, 0.116466, , 
69.89, 0.116426, , 
69.91, 0.116596, , 
69.93, 0.116838, , 
69.94, 0.116945, , 
69.96, 0.116787, , 
69.98, 0.116394, , 
69.99, 0.115966, , 
70.01, 0.115926, , 
70.03, 0.115859, , 
70.04, 0.115756, , 
70.06, 0.115760, , 
70.08, 0.115891, , 
70.09, 0.115799, , 
70.11, 0.115498, , 
70.13, 0.115419, , 
70.14, 0.115466, , 
70.16, 0.115565, , 
70.18, 0.115550, , 
70.19, 0.115351, , 
70.21, 0.115006, , 
70.23, 0.114788, , 
70.24, 0.114907, , 
70.26, 0.114967, , 
70.28, 0.114737, , 
70.29, 0.114432, , 
70.31, 0.114237, , 
