Gradient Profiler Text Data File: 4.24.140214_r1_s1.csv
Date: 2014-02-14
Time: 17:32:53

User: MK
Experiment name: test
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: 11 10.0% to 50.0% w/v
Time: 3
w2t: 1 x 10^0
Sample Volume: 0.9 ml
Number of Tubes: 6
Volume per mm: 0.143 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: Event Mark Delay
UV Wavelength: 254 nm
Samples / sec: 12 Hz
EM1 Speed: 0.20 mm/sec
Distance: 72.00 mm
Number: 1
Dead Volume: 0.241868 ml; Distance due to Dead Volume: 1.69 mm
Total Distance: 72.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
65.23, 0.129986, , 
65.24, 0.129665, , 
65.26, 0.129324, , 
65.28, 0.128796, , 
65.29, 0.127928, , 
65.31, 0.127361, , 
65.33, 0.127143, , 
65.34, 0.126965, , 
65.36, 0.126624, , 
65.38, 0.126124, , 
65.39, 0.125450, , 
65.41, 0.124772, , 
65.43, 0.124483, , 
65.44, 0.124150, , 
65.46, 0.123686, , 
65.48, 0.123234, , 
65.49, 0.122928, , 
65.51, 0.122405, , 
65.53, 0.121806, , 
65.54, 0.121406, , 
65.56, 0.120989, , 
65.58, 0.120276, , 
65.59, 0.119776, , 
65.61, 0.119102, , 
65.63, 0.118500, , 
65.64, 0.118365, , 
65.66, 0.118385, , 
65.68, 0.118206, , 
65.69, 0.117762, , 
65.71, 0.117306, , 
65.73, 0.116906, , 
65.74, 0.116446, , 
65.76, 0.116228, , 
65.78, 0.115851, , 
65.79, 0.115447, , 
65.81, 0.115169, , 
65.83, 0.114963, , 
65.84, 0.114471, , 
65.86, 0.113714, , 
65.88, 0.113262, , 
65.89, 0.113040, , 
65.91, 0.112869, , 
65.93, 0.112417, , 
65.94, 0.111608, , 
65.96, 0.111073, , 
65.98, 0.110804, , 
65.99, 0.110843, , 
66.01, 0.110685, , 
66.03, 0.110447, , 
66.04, 0.110320, , 
66.06, 0.110229, , 
66.08, 0.109864, , 
66.09, 0.109182, , 
66.11, 0.108849, , 
66.13, 0.108877, , 
66.14, 0.108928, , 
66.16, 0.108726, , 
66.18, 0.108322, , 
66.19, 0.107751, , 
66.21, 0.107311, , 
66.23, 0.107247, , 
66.24, 0.107005, , 
66.26, 0.106700, , 
66.28, 0.106577, , 
66.30, 0.106470, , 
66.31, 0.106121, , 
66.33, 0.105479, , 
66.34, 0.105221, , 
66.36, 0.105229, , 
66.38, 0.105217, , 
66.39, 0.104955, , 
66.41, 0.104622, , 
66.43, 0.104174, , 
66.44, 0.103722, , 
66.46, 0.103603, , 
66.48, 0.103540, , 
66.49, 0.103270, , 
66.51, 0.102997, , 
66.53, 0.102917, , 
66.54, 0.102612, , 
66.56, 0.102089, , 
66.58, 0.101597, , 
66.59, 0.101327, , 
66.61, 0.101209, , 
66.63, 0.100808, , 
66.64, 0.099896, , 
66.66, 0.098758, , 
66.68, 0.098675, , 
66.70, 0.098627, , 
66.71, 0.098481, , 
66.73, 0.098159, , 
66.74, 0.097937, , 
66.76, 0.097989, , 
66.78, 0.098144, , 
66.79, 0.098449, , 
66.81, 0.098619, , 
66.83, 0.098615, , 
66.84, 0.098655, , 
66.86, 0.098738, , 
66.88, 0.098556, , 
66.89, 0.098013, , 
66.91, 0.097727, , 
66.93, 0.097727, , 
66.94, 0.097700, , 
66.96, 0.097378, , 
66.98, 0.096895, , 
66.99, 0.096419, , 
67.01, 0.096070, , 
67.03, 0.096173, , 
67.04, 0.096110, , 
67.06, 0.095876, , 
67.08, 0.095725, , 
67.10, 0.095737, , 
67.11, 0.095551, , 
67.13, 0.094995, , 
67.14, 0.094730, , 
67.16, 0.094710, , 
67.18, 0.094520, , 
67.19, 0.094365, , 
67.21, 0.094191, , 
67.23, 0.094056, , 
67.24, 0.093858, , 
67.26, 0.093556, , 
67.28, 0.092985, , 
67.29, 0.092260, , 
67.31, 0.092196, , 
67.33, 0.092517, , 
67.34, 0.092224, , 
67.36, 0.091594, , 
67.38, 0.091328, , 
67.39, 0.091732, , 
67.41, 0.092977, , 
67.43, 0.093858, , 
67.44, 0.094278, , 
67.46, 0.094314, , 
67.48, 0.094262, , 
67.49, 0.094647, , 
67.51, 0.094857, , 
67.53, 0.094813, , 
67.54, 0.094658, , 
67.56, 0.094488, , 
67.58, 0.094095, , 
67.59, 0.093564, , 
67.61, 0.093612, , 
67.63, 0.093719, , 
67.64, 0.093846, , 
67.66, 0.093945, , 
67.68, 0.093798, , 
67.69, 0.093406, , 
67.71, 0.093374, , 
67.73, 0.093556, , 
67.74, 0.093624, , 
67.76, 0.093437, , 
67.78, 0.093215, , 
67.79, 0.093053, , 
67.81, 0.092902, , 
67.83, 0.092981, , 
67.84, 0.092938, , 
67.86, 0.092862, , 
67.88, 0.092973, , 
67.89, 0.093168, , 
67.91, 0.093096, , 
67.93, 0.092732, , 
67.94, 0.092617, , 
67.96, 0.092656, , 
67.98, 0.092422, , 
67.99, 0.092291, , 
68.01, 0.092351, , 
68.03, 0.092379, , 
68.04, 0.092387, , 
68.06, 0.092656, , 
68.08, 0.092815, , 
68.09, 0.092886, , 
68.11, 0.093001, , 
68.13, 0.093184, , 
68.14, 0.093029, , 
68.16, 0.092391, , 
68.18, 0.091962, , 
68.19, 0.091998, , 
68.21, 0.092315, , 
68.23, 0.092391, , 
68.24, 0.092208, , 
68.26, 0.091831, , 
68.28, 0.091399, , 
68.29, 0.091173, , 
68.31, 0.091027, , 
68.33, 0.090777, , 
68.34, 0.090598, , 
68.36, 0.090448, , 
68.38, 0.090214, , 
68.39, 0.089631, , 
68.41, 0.089445, , 
68.43, 0.089591, , 
68.45, 0.089623, , 
68.46, 0.089556, , 
68.48, 0.089401, , 
68.49, 0.088699, , 
68.51, 0.088810, , 
68.53, 0.089318, , 
68.54, 0.089433, , 
68.56, 0.089203, , 
68.58, 0.088814, , 
68.59, 0.088699, , 
68.61, 0.088719, , 
68.63, 0.088612, , 
68.64, 0.088461, , 
68.66, 0.088465, , 
68.68, 0.088552, , 
68.69, 0.088826, , 
68.71, 0.088850, , 
68.73, 0.088612, , 
68.74, 0.088656, , 
68.76, 0.088703, , 
68.78, 0.088461, , 
68.79, 0.088243, , 
68.81, 0.088231, , 
68.83, 0.088283, , 
68.85, 0.088164, , 
68.86, 0.088104, , 
68.88, 0.087926, , 
68.89, 0.087795, , 
68.91, 0.087894, , 
68.93, 0.088017, , 
68.94, 0.087863, , 
68.96, 0.087335, , 
68.98, 0.086990, , 
68.99, 0.086978, , 
69.01, 0.087228, , 
69.03, 0.087292, , 
69.04, 0.087129, , 
69.06, 0.086768, , 
69.08, 0.086376, , 
69.09, 0.086281, , 
69.11, 0.086312, , 
69.13, 0.086304, , 
69.14, 0.086217, , 
69.16, 0.086174, , 
69.18, 0.085848, , 
69.19, 0.085337, , 
69.21, 0.085214, , 
69.23, 0.085333, , 
69.25, 0.085571, , 
69.26, 0.085515, , 
69.28, 0.085051, , 
69.29, 0.084504, , 
69.31, 0.084528, , 
69.33, 0.084885, , 
69.34, 0.085016, , 
69.36, 0.084829, , 
69.38, 0.084508, , 
69.39, 0.084314, , 
69.41, 0.084171, , 
69.43, 0.084409, , 
69.44, 0.084595, , 
69.46, 0.084746, , 
69.48, 0.084917, , 
69.49, 0.084837, , 
69.51, 0.084536, , 
69.53, 0.084512, , 
69.54, 0.084695, , 
69.56, 0.084913, , 
69.58, 0.084710, , 
69.59, 0.084469, , 
69.61, 0.084278, , 
69.63, 0.084155, , 
69.64, 0.084417, , 
69.66, 0.084473, , 
69.68, 0.084342, , 
69.69, 0.084183, , 
69.71, 0.084278, , 
69.73, 0.084235, , 
69.74, 0.084040, , 
69.76, 0.084076, , 
69.78, 0.084072, , 
69.79, 0.084219, , 
69.81, 0.084334, , 
69.83, 0.084270, , 
69.84, 0.084072, , 
69.86, 0.084128, , 
69.88, 0.084484, , 
69.89, 0.084635, , 
69.91, 0.084675, , 
69.93, 0.084726, , 
69.94, 0.084754, , 
69.96, 0.084770, , 
69.98, 0.084921, , 
69.99, 0.084889, , 
70.01, 0.084837, , 
70.03, 0.084936, , 
70.04, 0.085159, , 
70.06, 0.085004, , 
70.08, 0.084516, , 
70.09, 0.084405, , 
70.11, 0.084595, , 
70.13, 0.084897, , 
70.14, 0.084948, , 
70.16, 0.084786, , 
70.18, 0.084397, , 
70.19, 0.084140, , 
70.21, 0.084369, , 
70.23, 0.084504, , 
70.24, 0.084635, , 
70.26, 0.084810, , 
70.28, 0.084933, , 
70.29, 0.084849, , 
70.31, 0.084453, , 
